OFC_DESC,OC_DIST_NUM,OC_NM_LST,OC_NM_FRST,filing_period,RPT_ZIP_CD,TOT_CON_AMT
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),91606,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),91606,100.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),91607,700.0
City Council Member,13.0,O'Farrell,Mitch,3rd Quarterly (2016-07-01 to 2016-09-30),91607,850.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),91608,700.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),91608,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),91701,1400.0
City Council Member,13.0,O'Farrell,Mitch,3rd Quarterly (2016-07-01 to 2016-09-30),91702,1400.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),91705,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),91706,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),91722,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),91732,150.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),91740,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),91744,150.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),91755,100.0
City Council Member,13.0,O'Farrell,Mitch,3rd Pre-Election (2017-02-19 to 2017-03-01),91761,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),91765,500.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),91780,100.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),91786,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),91791,850.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),92009,250.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92029,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92075,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),92116,100.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92122,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2017-01-01 to 2017-06-30),92128,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92262,500.0
City Council Member,13.0,O'Farrell,Mitch,3rd Quarterly (2016-07-01 to 2016-09-30),92270,500.0
City Council Member,13.0,O'Farrell,Mitch,1st Pre-Election (2017-01-01 to 2017-01-21),92270,200.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),92374,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92612,800.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),92614,500.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),92614,700.0
City Council Member,13.0,O'Farrell,Mitch,3rd Pre-Election (2017-02-19 to 2017-03-01),92614,0.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),92618,2100.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92618,1200.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),92618,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),92626,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),92626,100.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),92648,250.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92660,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),92692,100.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),92692,0.0
City Council Member,13.0,O'Farrell,Mitch,3rd Pre-Election (2017-02-19 to 2017-03-01),92692,100.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92705,500.0
City Council Member,13.0,O'Farrell,Mitch,3rd Pre-Election (2017-02-19 to 2017-03-01),92705,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92801,700.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),92801,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),92821,100.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),92832,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),92880,500.0
City Council Member,13.0,O'Farrell,Mitch,3rd Pre-Election (2017-02-19 to 2017-03-01),93021,250.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),93041,250.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),93063,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),93063,500.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),93065,250.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),93065,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),93463,700.0
City Council Member,13.0,O'Farrell,Mitch,3rd Quarterly (2016-07-01 to 2016-09-30),93550,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),93654,1400.0
City Council Member,13.0,O'Farrell,Mitch,1st Pre-Election (2017-01-01 to 2017-01-21),93709,100.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),94103,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),94107,500.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),94111,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),94118,2100.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),94402,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),95814,700.0
City Council Member,13.0,O'Farrell,Mitch,2nd Pre-Election (2017-01-22 to 2017-02-18),95814,1400.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2017-01-01 to 2017-06-30),95814,1400.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),95816,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2017-01-01 to 2017-06-30),95959,500.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),97205,700.0
City Council Member,13.0,O'Farrell,Mitch,3rd Quarterly (2016-07-01 to 2016-09-30),97205,-700.0
City Council Member,13.0,O'Farrell,Mitch,3rd Pre-Election (2017-02-19 to 2017-03-01),97524,250.0
City Council Member,13.0,O'Farrell,Mitch,2nd Semi-Annual (2015-07-01 to 2015-12-31),98101,700.0
City Council Member,13.0,O'Farrell,Mitch,1st Semi-Annual (2016-01-01 to 2016-06-30),98101,700.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),98104,700.0
City Council Member,13.0,O'Farrell,Mitch,4th Quarterly (2016-10-01 to 2016-12-31),98112,500.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),03872,100.0
City Council Member,13.0,Salans,Jessica,4th Quarterly (2016-10-01 to 2016-12-31),90004,500.0
City Council Member,13.0,Salans,Jessica,1st Pre-Election (2017-01-01 to 2017-01-21),90004,200.0
City Council Member,13.0,Salans,Jessica,3rd Pre-Election (2017-02-19 to 2017-03-01),90004,200.0
City Council Member,13.0,Salans,Jessica,4th Quarterly (2016-10-01 to 2016-12-31),90005,200.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),90005,600.0
City Council Member,13.0,Salans,Jessica,4th Quarterly (2016-10-01 to 2016-12-31),90026,500.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),90026,1400.0
City Council Member,13.0,Salans,Jessica,1st Pre-Election (2017-01-01 to 2017-01-21),90027,300.0
City Council Member,13.0,Salans,Jessica,4th Quarterly (2016-10-01 to 2016-12-31),90028,650.0
City Council Member,13.0,Salans,Jessica,1st Pre-Election (2017-01-01 to 2017-01-21),90028,100.0
City Council Member,13.0,Salans,Jessica,3rd Pre-Election (2017-02-19 to 2017-03-01),90028,127.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),90032,100.0
City Council Member,13.0,Salans,Jessica,1st Pre-Election (2017-01-01 to 2017-01-21),90034,320.0
City Council Member,13.0,Salans,Jessica,1st Pre-Election (2017-01-01 to 2017-01-21),90043,100.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),90063,140.0
City Council Member,13.0,Salans,Jessica,3rd Quarterly (2016-07-01 to 2016-09-30),90064,700.0
City Council Member,13.0,Salans,Jessica,1st Pre-Election (2017-01-01 to 2017-01-21),90405,100.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),91106,100.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),91350,700.0
City Council Member,13.0,Salans,Jessica,3rd Quarterly (2016-07-01 to 2016-09-30),91605,100.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),92101,100.0
City Council Member,13.0,Salans,Jessica,3rd Quarterly (2016-07-01 to 2016-09-30),94087,100.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),94107,100.0
City Council Member,13.0,Salans,Jessica,4th Quarterly (2016-10-01 to 2016-12-31),95070,200.0
City Council Member,13.0,Salans,Jessica,3rd Quarterly (2016-07-01 to 2016-09-30),95448,100.0
City Council Member,13.0,Salans,Jessica,3rd Pre-Election (2017-02-19 to 2017-03-01),95476,300.0
City Council Member,13.0,Salans,Jessica,4th Quarterly (2016-10-01 to 2016-12-31),95954,200.0
City Council Member,13.0,Salans,Jessica,2nd Pre-Election (2017-01-22 to 2017-02-18),97330,100.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),06870,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),10002,100.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),20043,700.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),46011,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),48212,125.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),85392,100.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),89014,100.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),89146,250.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90004,225.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90008,250.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90010,151.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90012,100.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90012,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90013,250.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90017,100.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90019,100.0
City Council Member,13.0,Shain,Sylvie,1st Semi-Annual (2017-01-01 to 2017-06-30),90019,199.5
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90020,100.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90021,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90025,100.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90026,720.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90026,692.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90026,1877.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90026,1200.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90027,250.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90027,200.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90027,200.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90028,200.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90028,100.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90028,400.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90029,350.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90029,800.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90029,82.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90029,-200.0
City Council Member,13.0,Shain,Sylvie,1st Semi-Annual (2017-01-01 to 2017-06-30),90029,-50.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90031,500.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90035,400.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90036,100.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90036,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90036,360.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90036,750.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90038,150.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90039,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90039,675.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90039,100.0
City Council Member,13.0,Shain,Sylvie,1st Semi-Annual (2017-01-01 to 2017-06-30),90039,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90042,250.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90046,500.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90046,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90046,250.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90046,100.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90048,200.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90048,250.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90048,853.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90048,20.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90065,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90065,250.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90065,100.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90068,1250.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90068,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90068,450.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90068,550.0
City Council Member,13.0,Shain,Sylvie,1st Semi-Annual (2017-01-01 to 2017-06-30),90068,100.0
City Council Member,13.0,Shain,Sylvie,4th Quarterly (2016-10-01 to 2016-12-31),90069,100.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90069,127.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),90069,650.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90212,350.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),90265,200.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),90402,100.0
City Council Member,13.0,Shain,Sylvie,1st Semi-Annual (2017-01-01 to 2017-06-30),90402,500.0
City Council Member,13.0,Shain,Sylvie,2nd Semi-Annual (2017-07-01 to 2017-12-31),90660,180.66
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),91103,250.0
City Council Member,13.0,Shain,Sylvie,1st Semi-Annual (2017-01-01 to 2017-06-30),91103,700.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),91104,200.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),91316,104.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),91343,100.0
City Council Member,13.0,Shain,Sylvie,1st Pre-Election (2017-01-01 to 2017-01-21),91344,100.0
City Council Member,13.0,Shain,Sylvie,3rd Pre-Election (2017-02-19 to 2017-03-01),91364,250.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),91367,250.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),91423,500.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),91436,150.0
City Council Member,13.0,Shain,Sylvie,2nd Pre-Election (2017-01-22 to 2017-02-18),91607,250.0
City Council Member,13.0,Shain,Sylvie,1st Semi-Annual (2018-01-01 to 2018-06-30),91722,310.99
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),12778,25.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),23227,500.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),60464,100.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),90026,900.0
City Council Member,13.0,Zide,Bill,3rd Pre-Election (2017-02-19 to 2017-03-01),90029,500.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),90038,150.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),90039,50.0
City Council Member,13.0,Zide,Bill,3rd Pre-Election (2017-02-19 to 2017-03-01),90039,25.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),90068,100.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),90077,100.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),90211,250.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),90277,1400.0
City Council Member,13.0,Zide,Bill,3rd Pre-Election (2017-02-19 to 2017-03-01),90277,700.0
City Council Member,13.0,Zide,Bill,3rd Pre-Election (2017-02-19 to 2017-03-01),90290,50.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),91042,20.0
City Council Member,13.0,Zide,Bill,3rd Pre-Election (2017-02-19 to 2017-03-01),91501,700.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),91505,700.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),91506,700.0
City Council Member,13.0,Zide,Bill,2nd Pre-Election (2017-01-22 to 2017-02-18),94611,1400.0
City Council Member,15.0,Arnold,Caney,4th Quarterly (2016-10-01 to 2016-12-31),90405,200.0
City Council Member,15.0,Arnold,Caney,2nd Pre-Election (2017-01-22 to 2017-02-18),90731,500.0
City Council Member,15.0,Arnold,Caney,1st Pre-Election (2017-01-01 to 2017-01-21),90732,270.0
City Council Member,15.0,Arnold,Caney,3rd Pre-Election (2017-02-19 to 2017-03-01),90732,250.0
City Council Member,15.0,Arnold,Caney,4th Quarterly (2016-10-01 to 2016-12-31),91304,100.0
City Council Member,15.0,Arnold,Caney,4th Quarterly (2016-10-01 to 2016-12-31),95112,100.0
City Council Member,15.0,Buscaino,Joe,1st Semi-Annual (2016-01-01 to 2016-06-30),02118,700.0
City Council Member,15.0,Buscaino,Joe,1st Semi-Annual (2016-01-01 to 2016-06-30),02199,700.0
City Council Member,15.0,Buscaino,Joe,4th Quarterly (2016-10-01 to 2016-12-31),02332,250.0
City Council Member,15.0,Buscaino,Joe,4th Quarterly (2016-10-01 to 2016-12-31),02420,250.0
City Council Member,15.0,Buscaino,Joe,4th Quarterly (2016-10-01 to 2016-12-31),02481,250.0
City Council Member,15.0,Buscaino,Joe,1st Semi-Annual (2016-01-01 to 2016-06-30),06810,700.0
City Council Member,15.0,Buscaino,Joe,4th Quarterly (2016-10-01 to 2016-12-31),06880,250.0
